id_nestbox;id_patch;site;coord_x;coord_y;year;species;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;mass;tarsus_length;wing_length;F_metric_d1b0;F_metric_d2b0;F_metric_d3b0;F_metric_d1b1;F_metric_d2b1;F_metric_d3b1;Rr_metric_d1c1;Rr_metric_d2c1;Rr_metric_d3c1;Dr_metric_c1;Dr_metric_c2;woodyveg_volume;woodyveg_vw;woodyveg_sd;woody_area;patch_area;patch_perim;herbaceous_area;manag_intensity;light_pollution;noise_m;noise_iq;traffic;built_area;build_volume;build_sd;open_area;water_area;urban_intensity;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;built_volume;log_F_metric_d1b0;log_F_metric_d2b0;log_F_metric_d3b0;log_F_metric_d1b1;log_F_metric_d2b1;log_F_metric_d3b1;log_woody_vol;log_woody_vw;log_woody_area;log_patch_area;log_patch_perim;log_herb_area;sqrt_built_vol;hatching_rate;laying_day;manag_low;manag_mid;manag_high;c.log_patch_area;c.log_woody_vol;c.log_woody_area;c.log_F_metric_d2b1;c.log_F_metric_d2b0;c.clutch_size;c.laying_day;c.sqrt_built_vol;c.built_area;c.open_area;c.log_herb_area;c.noise_m;c.traffic;c.cumdd_30;c.cumdd_between;c.min_t_between
DIJ-067;55422;sq_benedictins;853677,430787457;6693296,86870125;2019;PM;2019-04-07;2019-05-09;8;8;7;14,93000000000000;NA;NA;5,901551107;31,302251060;224,44226970;905,60145850;3544,6764500;39244,434850;0,044389482;0,071942207;0,378848477;3,8123745520;5,2339817780;67801,31941;40680,7916460;5,762712172;6560;2391;684;3753;1;-1,762851255621946001;4,752357101;12,629135130;2,181403290000;32,414;488911,21600000;7,271156549;27,923;0;4,80226518442848960;2,97040000000000;549,310000000000;3,71130000000000;-0,004000000000000;1,2080000000000000;488,91121600000;0,7709661724348591;1,495575570382978;2,35110465190988;2,95693711328986;3,54957659991615;4,59377807929029;4,83123814529637;4,60938939568001;3,81690383937566;3,37857957611577;2,83505610172012;3,57437856441308;22,111336820735197;1,000000000000000;9,7;0;1;0;0,0415198497952503;-0,38355751722404641;-0,441829131875989489;-0,90936953285743050;-0,6451507811682096;-1;0,3499999999999979;12,3779506391435099;21,5875000000000021;2,40399999999999991;-5,07832152188161e-01;-0,60349006700000007;0,071631010000000384;0,326900000000000190;-0,243849999999999678;1,23899999999999988
DIJ-068;62038;musee_vie_bourg;853993,662820260;6692774,14176507;2019;PM;2019-03-25;2019-04-27;8;5;0;NA;NA;NA;12,183959630;57,171243390;269,26555620;1108,91105700;6250,8518330;33922,443220;0,031926293;0,102538622;0,335846483;4,1546102450;5,3184428690;85645,05028;51387,0301680;4,770369587;10947;1262;642;6394;1;0,979640478283006266;4,992324448;12,617710110;2,953305822000;25,272;258510,34790000;4,766715341;28,037;0;2,28758773797375969;2,82680000000000;431,400000000000;3,69720000000000;-0,563000000000000;0,8250000000000000;258,51034790000;1,0857884513508620;1,757177637579739;2,43018080306254;3,04489671386497;3,79593920473017;4,53048712420826;4,93270226866523;4,71085351904887;4,03929511808431;3,10105935490812;2,80753502806885;3,80577263193567;16,078256991975220;0,625000000000000;8,4;0;1;0;-0,2360003714124090;-0,28209339385518728;-0,219437853167339547;-0,66300692804340811;-0,3835487139714477;-1;-0,9500000000000011;6,3448708103835330;14,4454999999999991;2,51800000000000068;-2,76438084665574e-01;-0,36352271999999974;0,843533542000000747;0,183300000000000018;-0,257949999999999235;0,85599999999999998
DIJ-068;62038;musee_vie_bourg;853993,671829837;6692774,19265305;2020;PM;2020-03-25;2020-04-28;10;10;7;12,52500000000000;18,2950000000000;NA;12,183959630;57,171243390;269,26555620;1108,91105700;6250,8518330;33922,443220;0,031926293;0,102538622;0,335846483;4,1546102450;5,3184428690;85645,05028;51387,0301680;4,770369587;10947;1262;642;6394;1;0,979640478283006266;4,992324448;12,617710110;2,953305822000;25,272;258510,34790000;4,766715341;28,037;0;2,28758773797375969;2,63290000000000;496,280000000000;4,45880000000000;0,273000000000000;0,9620000000000000;258,51034790000;1,0857884513508620;1,757177637579739;2,43018080306254;3,04489671386497;3,79593920473017;4,53048712420826;4,93270226866523;4,71085351904887;4,03929511808431;3,10105935490812;2,80753502806885;3,80577263193567;16,078256991975220;1,000000000000000;8,5;0;1;0;-0,2360003714124090;-0,28209339385518728;-0,219437853167339547;-0,66300692804340811;-0,3835487139714477;1;-0,8500000000000014;6,3448708103835330;14,4454999999999991;2,51800000000000068;-2,76438084665574e-01;-0,36352271999999974;0,843533542000000747;-0,010599999999999721;0,503650000000000375;0,99299999999999999
DIJ-071;63791;musee_vie_bourg;853904,640241115;6692689,65305073;2019;CC;2019-03-27;2019-05-04;13;12;0;NA;NA;NA;2,900967507;15,339327870;207,08443400;397,46171660;1704,3525460;23779,962170;0,018027120;0,052530527;0,150024564;5,6549903990;6,8462519250;82302,88417;49381,7305020;4,731483586;9873;1163;288;4547;1;0,607048174733619494;5,264583588;14,754508970;5,603256861000;26,496;287918,38980000;4,971891434;29,734;0;2,69342352405160268;2,79420000000000;446,400000000000;4,29260000000000;-0,563000000000000;0,8250000000000000;287,91838980000;0,4625428644077554;1,185806330359688;2,31614745533009;2,59929530388542;3,23155943370886;4,37621115939229;4,91541505461893;4,69356630500258;3,99444913701404;3,06557971472845;2,45939248775923;3,65772495420511;16,968158114539126;0,923076923076923;8,6;0;1;0;-0,2714800115920761;-0,29938060790148402;-0,264283834237613924;-1,22738669906471642;-0,9549200211914997;4;-0,7500000000000018;7,2347719329474387;15,6694999999999993;4,21500000000000341;-4,24485762396135e-01;-0,09126357999999968;3,493484580999999700;0,150700000000000056;0,337450000000000472;0,85599999999999998
DIJ-071;63791;musee_vie_bourg;853904,933722109;6692689,72794871;2020;CC;2020-03-25;2020-04-30;11;11;10;8,81000000000000;16,3800000000000;NA;2,900967507;15,339327870;207,08443400;397,46171660;1704,3525460;23779,962170;0,018027120;0,052530527;0,150024564;5,6549903990;6,8462519250;82302,88417;49381,7305020;4,731483586;9873;1163;288;4547;1;0,607048174733619494;5,264583588;14,754508970;5,603256861000;26,496;287918,38980000;4,971891434;29,734;0;2,69342352405160268;2,63290000000000;496,280000000000;4,74460000000000;0,273000000000000;0,9620000000000000;287,91838980000;0,4625428644077554;1,185806330359688;2,31614745533009;2,59929530388542;3,23155943370886;4,37621115939229;4,91541505461893;4,69356630500258;3,99444913701404;3,06557971472845;2,45939248775923;3,65772495420511;16,968158114539126;1,000000000000000;8,5;0;1;0;-0,2714800115920761;-0,29938060790148402;-0,264283834237613924;-1,22738669906471642;-0,9549200211914997;2;-0,8500000000000014;7,2347719329474387;15,6694999999999993;4,21500000000000341;-4,24485762396135e-01;-0,09126357999999968;3,493484580999999700;-0,010599999999999721;0,789450000000000429;0,99299999999999999
DIJ-071;63791;musee_vie_bourg;853904,722093477;6692689,73981257;2021;CC;2021-03-28;2021-05-03;11;11;8;10,00000000000000;16,7800000000000;33,6250000000000;2,900967507;15,339327870;207,08443400;397,46171660;1704,3525460;23779,962170;0,018027120;0,052530527;0,150024564;5,6549903990;6,8462519250;82302,88417;49381,7305020;4,731483586;9873;1163;288;4547;1;0,607048174733619494;5,264583588;14,754508970;5,603256861000;26,496;287918,38980000;4,971891434;29,734;0;2,69342352405160268;2,19800000000000;432,140000000000;3,67410000000000;0,051000000000000;-1,3839999999999999;287,91838980000;0,4625428644077554;1,185806330359688;2,31614745533009;2,59929530388542;3,23155943370886;4,37621115939229;4,91541505461893;4,69356630500258;3,99444913701404;3,06557971472845;2,45939248775923;3,65772495420511;16,968158114539126;1,000000000000000;8,7;0;1;0;-0,2714800115920761;-0,29938060790148402;-0,264283834237613924;-1,22738669906471642;-0,9549200211914997;2;-0,6500000000000021;7,2347719329474387;15,6694999999999993;4,21500000000000341;-4,24485762396135e-01;-0,09126357999999968;3,493484580999999700;-0,445500000000000007;-0,281049999999999578;-1,35299999999999998
DIJ-071;63791;musee_vie_bourg;853904,589808704;6692689,81694965;2022;CC;2022-03-22;2022-04-26;11;11;10;9,88400000000000;NA;36,1000000000000;2,900967507;15,339327870;207,08443400;397,46171660;1704,3525460;23779,962170;0,018027120;0,052530527;0,150024564;5,6549903990;6,8462519250;82302,88417;49381,7305020;4,731483586;9873;1163;288;4547;1;0,607048174733619494;5,264583588;14,754508970;5,603256861000;26,496;287918,38980000;4,971891434;29,734;0;2,69342352405160268;2,41810000000000;390,390000000000;3,90070000000000;-0,900000000000000;-1,3300000000000001;287,91838980000;0,4625428644077554;1,185806330359688;2,31614745533009;2,59929530388542;3,23155943370886;4,37621115939229;4,91541505461893;4,69356630500258;3,99444913701404;3,06557971472845;2,45939248775923;3,65772495420511;16,968158114539126;1,000000000000000;8,1;0;1;0;-0,2714800115920761;-0,29938060790148402;-0,264283834237613924;-1,22738669906471642;-0,9549200211914997;2;-1,2500000000000018;7,2347719329474387;15,6694999999999993;4,21500000000000341;-4,24485762396135e-01;-0,09126357999999968;3,493484580999999700;-0,225400000000000045;-0,054449999999999665;-1,29900000000000015
DIJ-072;55922;bd_strasbourg;855419,040037204;6693193,04905849;2019;CC;2019-04-09;2019-05-13;9;7;6;8,65166666666667;NA;NA;8,375379163;82,722203010;1348,92736800;1801,14909700;18431,8552000;221917,871700;0,032937155;0,430186220;0,734049896;1,4010640210;2,0835155400;170988,93680;85494,4684000;5,313603425;21508;1583;322;11022;1;0,176226183934326819;5,528290558;10,870525360;5,869520363000;13,305;97475,89015000;3,949715375;24,815;0;-0,00498825068216357;2,67210000000000;505,730000000000;3,69480000000000;-0,676000000000000;0,0510000000000000;97,47589015000;0,9230044771621631;1,917622091784038;3,12998856603512;3,25554966469307;4,26556904995449;5,34619227865451;5,23296801190009;4,93193801623611;4,33260002780508;3,19948091486236;2,50785587169583;4,04226040668945;9,872987903871858;0,777777777777778;9,9;0;1;0;-0,1375788114581686;0,01817234937967083;0,073867056553432064;-0,19337708281908839;-0,2231042597671493;0;0,5499999999999989;0,1396017222801706;2,4785000000000004;-0,70399999999999707;-3,99503099117915e-02;0,17244339000000064;3,759748082999999852;0,028599999999999959;-0,260349999999999415;0,08199999999999999
DIJ-072;55922;bd_strasbourg;855419,123393385;6693192,97275513;2020;CC;2020-04-06;2020-05-11;10;10;5;8,47000000000000;15,2000000000000;NA;8,375379163;82,722203010;1348,92736800;1801,14909700;18431,8552000;221917,871700;0,032937155;0,430186220;0,734049896;1,4010640210;2,0835155400;170988,93680;85494,4684000;5,313603425;21508;1583;322;11022;1;0,176226183934326819;5,528290558;10,870525360;5,869520363000;13,305;97475,89015000;3,949715375;24,815;0;-0,00498825068216357;2,59080000000000;473,530000000000;5,26210000000000;-0,032000000000000;3,8270000000000000;97,47589015000;0,9230044771621631;1,917622091784038;3,12998856603512;3,25554966469307;4,26556904995449;5,34619227865451;5,23296801190009;4,93193801623611;4,33260002780508;3,19948091486236;2,50785587169583;4,04226040668945;9,872987903871858;1,000000000000000;9,7;0;1;0;-0,1375788114581686;0,01817234937967083;0,073867056553432064;-0,19337708281908839;-0,2231042597671493;1;0,3499999999999979;0,1396017222801706;2,4785000000000004;-0,70399999999999707;-3,99503099117915e-02;0,17244339000000064;3,759748082999999852;-0,052700000000000191;1,306950000000000500;3,85800000000000010
DIJ-072;55922;bd_strasbourg;855419,286682249;6693193,00437223;2021;CC;2021-04-02;2021-05-15;14;14;8;8,70500000000000;15,4987500000000;32,3125000000000;8,375379163;82,722203010;1348,92736800;1801,14909700;18431,8552000;221917,871700;0,032937155;0,430186220;0,734049896;1,4010640210;2,0835155400;170988,93680;85494,4684000;5,313603425;21508;1583;322;11022;1;0,176226183934326819;5,528290558;10,870525360;5,869520363000;13,305;97475,89015000;3,949715375;24,815;0;-0,00498825068216357;2,36600000000000;446,760000000000;4,32020000000000;-0,590000000000000;-1,4700000000000000;97,47589015000;0,9230044771621631;1,917622091784038;3,12998856603512;3,25554966469307;4,26556904995449;5,34619227865451;5,23296801190009;4,93193801623611;4,33260002780508;3,19948091486236;2,50785587169583;4,04226040668945;9,872987903871858;1,000000000000000;9,2;0;1;0;-0,1375788114581686;0,01817234937967083;0,073867056553432064;-0,19337708281908839;-0,2231042597671493;5;-0,1500000000000021;0,1396017222801706;2,4785000000000004;-0,70399999999999707;-3,99503099117915e-02;0,17244339000000064;3,759748082999999852;-0,277499999999999858;0,365050000000000097;-1,43900000000000006
DIJ-073;56222;bd_strasbourg;855461,609685291;6693196,04395021;2020;CC;2020-04-15;2020-05-18;9;8;3;11,32000000000000;16,3250000000000;NA;6,951860636;79,995562240;1339,47190800;2198,66416100;18697,5757500;222538,362700;0,030075637;0,425722249;0,731966419;1,3787935170;2,0766661980;174702,88040;104821,7282400;5,212572023;22464;871;208;11445;1;0,173894541494991006;5,551933289;10,793426510;5,809303254000;12,767;89920,95869000;3,796414118;23,974;0;-0,16679317861575702;3,12770000000000;548,200000000000;4,77810000000000;-0,032000000000000;3,5120000000000000;89,92095869000;0,8421010572232849;1,903065895140226;3,12693360982290;3,34215889731748;4,27178530136815;5,34740488845310;5,24230006543807;5,02045131582172;4,35148709044971;2,94001815500766;2,31806333496276;4,05861579701056;9,482666222640129;0,888888888888889;10,6;0;1;0;-0,3970415713128612;0,02750440291765610;0,092754119198061424;-0,18716083140542850;-0,2376604564109615;0;1,2499999999999982;-0,2507199589515583;1,9405000000000001;-1,54499999999999815;-2,35949195906811e-02;0,19608612100000045;3,699530973999999972;0,484199999999999964;0,822950000000000514;3,54300000000000015
DIJ-074;55966;bd_strasbourg;855462,894925670;6693243,68712148;2021;CC;2021-04-03;2021-05-03;12;0;0;NA;NA;NA;5,267253864;75,754374500;1327,19570000;2088,65694900;18828,6289000;222782,644600;0,022988588;0,421708363;0,730093012;1,4101472830;2,1006473820;163237,17880;97942,3072800;5,133225414;21065;249;92;11453;1;0,760183222772195410;5,556045151;10,690631870;5,589951151000;13,842;108000,50950000;4,697168523;24,290;0;0,22779965789183282;1,47340000000000;351,100000000000;3,58498950000000;-0,648000000000000;-1,0322266666666671;108,00050950000;0,7215842504018000;1,879407716598193;3,12293496594179;3,31986711523610;4,27481869586136;5,34788135504732;5,21281908032949;4,99097033071313;4,32356146346287;2,39619934709574;1,96378782734556;4,05891926071889;10,392329358714532;0,000000000000000;9,3;0;1;0;-0,9408603792247883;-0,00197658219093011;0,064828492211217004;-0,18412743691221500;-0,2613186349529946;3;-0,0500000000000007;0,6589431771228451;3,0155000000000012;-1,22899999999999920;-2,32914558823580e-02;0,20019798300000069;3,480178870999999674;-1,170099999999999918;-0,370160499999995896;-1,00122666666666715
DIJ-076;54608;bd_strasbourg;855488,477401022;6693278,70683964;2019;CC;2019-04-05;2019-05-14;12;12;4;8,98000000000000;NA;NA;26,156220530;139,257474400;1466,03950900;7993,71563300;34285,2831800;247678,769900;0,176066203;0,642548111;0,833165903;1,0517732260;1,8536260420;158590,11500;118942,5862500;5,302699627;20386;6606;1732;13192;2;0,800618668137422551;5,583799744;12,494674680;5,857343451000;12,361;102335,09300000;4,848401510;24,711;0;0,12337475678017407;2,71740000000000;483,030000000000;4,19000000000000;-0,676000000000000;0,0510000000000000;102,33509300000;1,4175749903575847;2,143818514463791;3,16614567447256;3,90274869468521;4,53510774088039;5,39388878207867;5,20027611403617;5,07533737742787;4,30933201987598;3,81993856935540;3,23854788768133;4,12031064263646;10,116080911103865;1,000000000000000;9,5;0;0;1;0,4828788430348707;-0,01451954848424908;0,050599048624333065;0,07616160810681460;0,0030921629126035;3;0,1499999999999986;0,3826947295121776;1,5345000000000013;-0,80799999999999983;3,80999260352191e-02;0,22795257600000074;3,747571171000000589;0,073900000000000077;0,234850000000000669;0,08199999999999999
DIJ-076;54608;bd_strasbourg;855488,696085289;6693278,90022210;2020;CC;2020-04-04;2020-05-11;12;11;9;NA;16,0766666666667;NA;26,156220530;139,257474400;1466,03950900;7993,71563300;34285,2831800;247678,769900;0,176066203;0,642548111;0,833165903;1,0517732260;1,8536260420;158590,11500;118942,5862500;5,302699627;20386;6606;1732;13192;2;0,800618668137422551;5,583799744;12,494674680;5,857343451000;12,361;102335,09300000;4,848401510;24,711;0;0,12337475678017407;2,50970000000000;465,560000000000;5,52770000000000;-0,032000000000000;3,2740000000000000;102,33509300000;1,4175749903575847;2,143818514463791;3,16614567447256;3,90274869468521;4,53510774088039;5,39388878207867;5,20027611403617;5,07533737742787;4,30933201987598;3,81993856935540;3,23854788768133;4,12031064263646;10,116080911103865;0,916666666666667;9,5;0;0;1;0,4828788430348707;-0,01451954848424908;0,050599048624333065;0,07616160810681460;0,0030921629126035;3;0,1499999999999986;0,3826947295121776;1,5345000000000013;-0,80799999999999983;3,80999260352191e-02;0,22795257600000074;3,747571171000000589;-0,133799999999999919;1,572549999999999670;3,30500000000000016
DIJ-079;55498;bd_strasbourg;855334,465775842;6693289,84573831;2019;PM;2019-04-05;2019-05-09;9;9;8;14,32125000000000;NA;NA;10,711869440;283,515307400;1458,10076700;2926,29651300;56439,0929200;234187,100000;0,026359242;0,510551996;0,822963725;1,1067777490;1,6500041970;125826,78310;75496,0698600;4,808106318;16885;854;230;8922;2;0,006130815467951906;5,807891846;11,662040710;4,912957016000;13,641;121428,79540000;5,580725301;31,202;0;0,80496074619191116;2,71740000000000;483,030000000000;3,58940000000000;-0,676000000000000;0,0510000000000000;121,42879540000;1,0298652707036253;2,452576512046857;3,16378753841258;3,46631832979864;4,75158002522752;5,36956296864789;5,09977309352977;4,87792434391341;4,22750106497143;2,93145787068900;2,36172783601759;3,95046221890560;11,019473462920086;1,000000000000000;9,5;0;0;1;-0,4056018556315197;-0,11502256899064900;-0,031231906280219768;0,29263389245394311;0,3118501604956698;0;0,1499999999999986;1,2860872813283990;2,8145000000000007;5,68300000000000338;-1,31748497695645e-01;0,45204467800000003;2,803184736000000399;0,073900000000000077;-0,365749999999999797;0,08199999999999999
DIJ-079;55498;bd_strasbourg;855334,864879373;6693289,58275442;2021;PM;2021-03-26;2021-04-27;9;9;8;14,60875000000000;19,3087500000000;39,1250000000000;10,711869440;283,515307400;1458,10076700;2926,29651300;56439,0929200;234187,100000;0,026359242;0,510551996;0,822963725;1,1067777490;1,6500041970;125826,78310;75496,0698600;4,808106318;16885;854;230;8922;2;0,006130815467951906;5,807891846;11,662040710;4,912957016000;13,641;121428,79540000;5,580725301;31,202;0;0,80496074619191116;1,89270000000000;372,070000000000;3,34881700000001;-0,648000000000000;-1,4138366666666662;121,42879540000;1,0298652707036253;2,452576512046857;3,16378753841258;3,46631832979864;4,75158002522752;5,36956296864789;5,09977309352977;4,87792434391341;4,22750106497143;2,93145787068900;2,36172783601759;3,95046221890560;11,019473462920086;1,000000000000000;8,5;0;0;1;-0,4056018556315197;-0,11502256899064900;-0,031231906280219768;0,29263389245394311;0,3118501604956698;0;-0,8500000000000014;1,2860872813283990;2,8145000000000007;5,68300000000000338;-1,31748497695645e-01;0,45204467800000003;2,803184736000000399;-0,750799999999999912;-0,606332999999992683;-1,38283666666666627
DIJ-079;55498;bd_strasbourg;855334,870890449;6693289,78344741;2022;PM;2022-03-29;2022-04-28;7;0;0;NA;NA;NA;10,711869440;283,515307400;1458,10076700;2926,29651300;56439,0929200;234187,100000;0,026359242;0,510551996;0,822963725;1,1067777490;1,6500041970;125826,78310;75496,0698600;4,808106318;16885;854;230;8922;2;0,006130815467951906;5,807891846;11,662040710;4,912957016000;13,641;121428,79540000;5,580725301;31,202;0;0,80496074619191116;2,63711700000000;448,605650000000;3,60143833333334;-1,751777777777778;-1,2209066666666668;121,42879540000;1,0298652707036253;2,452576512046857;3,16378753841258;3,46631832979864;4,75158002522752;5,36956296864789;5,09977309352977;4,87792434391341;4,22750106497143;2,93145787068900;2,36172783601759;3,95046221890560;11,019473462920086;0,000000000000000;8,8;0;0;1;-0,4056018556315197;-0,11502256899064900;-0,031231906280219768;0,29263389245394311;0,3118501604956698;-2;-0,5500000000000007;1,2860872813283990;2,8145000000000007;5,68300000000000338;-1,31748497695645e-01;0,45204467800000003;2,803184736000000399;-0,006382999999997807;-0,353711666666659763;-1,18990666666666689
DIJ-080;50165;republique;854450,548637475;6693811,92179062;2019;CC;2019-04-02;2019-05-12;13;11;0;NA;NA;NA;6,573266652;24,466137740;254,21351660;373,84112210;1746,8608740;20901,845600;0,009102094;0,039016637;0,112188884;5,8271454520;7,6994736520;83886,82706;20971,7067650;5,743707041;9515;337;130;2256;2;2,258312567024937767;6,443675995;19,787948610;7,159811091000;19,618;252298,00300000;6,968971375;39,261;0;2,77268432556426925;2,84970000000000;492,850000000000;4,26880000000000;-0,283000000000000;-0,0040000000000000;252,29800300000;0,8177812502848203;1,388565416405577;2,40519863838452;2,57268707157154;3,24225831765602;4,32018463532195;4,92369376792864;4,32163377660068;3,97840879262304;2,52762990087134;2,11394335230684;3,35333909531130;15,883891305344545;0,846153846153846;9,2;0;0;1;-0,8094298254491861;-0,29110189459177160;-0,280324178628610809;-1,21668781511756130;-0,7521609351456100;4;-0,1500000000000021;6,1505051237528576;8,7914999999999992;13,74200000000000443;-7,28871621289938e-01;1,08782882700000005;5,050038811000000294;0,206200000000000383;0,313649999999999984;0,02700000000000000
DIJ-081;50360;republique;854520,887870958;6693782,69636601;2020;PM;2020-03-20;NA;9;8;0;NA;NA;NA;6,672042471;56,713728200;362,53821570;300,67526070;4171,7238390;31186,639920;0,021786903;0,062477770;0,338313574;3,9363390180;5,5593763240;70166,27859;42099,7671540;5,098385979;8753;1418;354;2253;2;1,722089996657189204;6,033525848;23,072238920;6,616849627000;22,166;296400,24770000;7,421235752;37,478;0;3,25882702283031911;2,64330000000000;461,850000000000;4,26340733333334;0,356000000000000;0,8808099999999998;296,40024770000;0,8242588021474034;1,753688197514663;2,55935379295626;2,47809769619672;3,62031555115236;4,49396858595268;4,84612844345648;4,62427969384012;3,94215692846749;3,15167623084705;2,54900326202579;3,35276119172383;17,216278567100382;0,888888888888889;8,0;0;0;1;-0,1853834954734768;-0,36866721906393973;-0,316576042784159295;-0,83863058162121362;-0,3870381540365246;0;-1,3500000000000014;7,4828923855086948;11,3395000000000010;11,95900000000000318;-7,29449524877412e-01;0,67767868000000053;4,507077347000000955;-0,000199999999999978;0,308257333333335382;0,91180999999999979
DIJ-082;49824;republique;854368,567149048;6693849,02195719;2020;CC;2020-04-07;2020-05-11;9;9;6;NA;16,8500000000000;NA;2,142097243;15,764933140;242,30126590;65,12916100;727,0587316;18364,457530;0,014034128;0,031019117;0,112180975;6,1351714150;8,0309950910;65478,16566;39286,8993960;5,417373535;8298;1194;274;3075;2;2,009420035018011585;6,057168579;27,199440000;6,261335374000;20,929;240103,56430000;5,590085286;38,348;0;2,48321512837193215;2,82970000000000;509,850000000000;5,29780000000000;0,467000000000000;4,5839999999999996;240,10356430000;0,3308391822473314;1,197692133219627;2,38435568310964;1,81377548358761;2,86156949446227;4,26397810419195;4,81609650435477;4,59424775473841;3,91897343049295;3,07700432679335;2,43775056282039;3,48784512011144;15,495275547727442;1,000000000000000;9,8;0;0;1;-0,2600553995271744;-0,39869915816564738;-0,339759540758695522;-1,59737663831130883;-0,9430342183315601;0;0,4499999999999993;5,7618893661357546;10,1024999999999991;12,82900000000000063;-5,94365596489808e-01;0,70132141100000034;4,151563094000000120;0,186200000000000365;1,342649999999999899;4,61499999999999932
DIJ-082;49824;republique;854368,158193112;6693848,91810204;2022;CC;2022-04-07;2022-05-13;12;12;6;NA;NA;NA;2,142097243;15,764933140;242,30126590;65,12916100;727,0587316;18364,457530;0,014034128;0,031019117;0,112180975;6,1351714150;8,0309950910;65478,16566;39286,8993960;5,417373535;8298;1194;274;3075;2;2,009420035018011585;6,057168579;27,199440000;6,261335374000;20,929;240103,56430000;5,590085286;38,348;0;2,48321512837193215;2,85585000000000;486,285000000000;5,04770000000000;-1,960000000000000;1,1799999999999999;240,10356430000;0,3308391822473314;1,197692133219627;2,38435568310964;1,81377548358761;2,86156949446227;4,26397810419195;4,81609650435477;4,59424775473841;3,91897343049295;3,07700432679335;2,43775056282039;3,48784512011144;15,495275547727442;1,000000000000000;9,7;0;0;1;-0,2600553995271744;-0,39869915816564738;-0,339759540758695522;-1,59737663831130883;-0,9430342183315601;3;0,3499999999999979;5,7618893661357546;10,1024999999999991;12,82900000000000063;-5,94365596489808e-01;0,70132141100000034;4,151563094000000120;0,212349999999999817;1,092550000000000132;1,21099999999999985
DIJ-083;51534;conseil_regional;854146,785853007;6693672,26085644;2020;PM;2020-03-31;2020-05-03;8;8;6;14,01500000000000;18,4850000000000;NA;19,606560390;72,017693300;272,66126880;2316,26053000;6517,8575210;24583,201040;0,043304657;0,095170189;0,295468556;4,5207326140;6,5424352970;98206,93697;73655,2027275;5,610426210;10420;791;222;5518;1;-1,411228095526096737;5,139213181;20,178565980;2,788194583000;24,447;296186,56530000;4,990015006;30,265;0;2,60955713025881275;2,62930000000000;513,510000000000;4,73400000000000;0,495000000000000;1,6430000000000000;296,18656530000;1,2924014113798998;1,857439206966887;2,43562345132240;3,36478740668659;3,81410486264649;4,39063843280162;4,99214216580515;4,86720342919685;4,01786771896351;2,89817648349768;2,34635297445064;3,74178169614317;17,210071623906742;1,000000000000000;9,1;0;1;0;-0,4388832428228482;-0,22265349671526735;-0,240865252288144482;-0,64484127012708559;-0,2832871445842997;-1;-0,2500000000000018;7,4766854423150555;13,6204999999999998;4,74600000000000222;-3,40429020458076e-01;-0,21663398699999892;0,678422303000000504;-0,014199999999999768;0,778850000000000264;1,67399999999999993
DIJ-084;51210;conseil_regional;854230,832614400;6693721,66890079;2019;PM;2019-03-25;2019-04-29;9;8;0;NA;NA;NA;10,468016090;66,860119140;271,53848700;1152,88129900;6174,0828360;24315,898990;0,012164247;0,080192364;0,290765743;4,7454088090;6,4805129860;70588,78760;52941,5907000;4,676760883;8906;103;58;4153;1;-1,129475273080346120;5,473809433;22,126529690;3,692518141000;24,524;297892,67640000;4,771971592;33,067;0;2,71813003757706673;2,82630000000000;431,180000000000;3,82820000000000;0,079000000000000;0,4390000000000000;297,89267640000;1,0198643815063266;1,825167146139267;2,43383139380378;3,06178459450800;3,79057245199680;4,38589033062552;4,84873572272085;4,72379698611255;3,94968269079520;2,01283722470517;1,76342799356294;3,61836193110988;17,259567677088555;0,888888888888889;8,4;0;1;0;-1,3242225016153526;-0,36605993979956786;-0,309050280456445670;-0,66837368077677795;-0,3155592054119203;0;-0,9500000000000011;7,5261814954968678;13,6975000000000016;7,54800000000000182;-4,63848785491365e-01;0,11796226500000095;1,582745861000000254;0,182799999999999851;-0,126949999999999896;0,46999999999999997
DIJ-084;51210;conseil_regional;854231,197245217;6693721,39968422;2021;CC;2021-04-05;2021-05-19;12;12;0;NA;NA;NA;4,806826979;28,833489270;217,96860080;564,94708460;2856,6524060;18879,072230;0,006816625;0,052682127;0,126926390;6,2741993770;8,7324112050;70588,78760;52941,5907000;4,676760883;8906;103;58;4153;1;-1,129475273080346120;5,473809433;22,126529690;3,692518141000;24,524;297892,67640000;4,771971592;33,067;0;2,71813003757706673;2,55230000000000;460,290000000000;4,63430000000000;0,110000000000000;-1,4099999999999999;297,89267640000;0,6818584900467037;1,459897201493732;2,33839393635028;2,75200777181512;3,45585739917169;4,27598064805041;4,84873572272085;4,72379698611255;3,94968269079520;2,01283722470517;1,76342799356294;3,61836193110988;17,259567677088555;1,000000000000000;9,5;0;1;0;-1,3242225016153526;-0,36605993979956786;-0,309050280456445670;-1,00308873360188588;-0,6808291500574550;3;0,1499999999999986;7,5261814954968678;13,6975000000000016;7,54800000000000182;-4,63848785491365e-01;0,11796226500000095;1,582745861000000254;-0,091200000000000170;0,679149999999999920;-1,37900000000000000
